engagement_matrix,cost_of_advertising,return_on_investment,conversion_rate,ocassional_effect,platform contribution percentage
1,46585,1.4086885119185264,33.40490114358803,2,46402887.61962091
3,26659,3.70178442180992,67.61752540397032,1,26560213.984515235
1,14280,1.885879474851428,4.664516526917353,2,14224295.615984423
2,10167,3.3075037616294676,36.004312453948614,1,10130867.406734405
3,16314,2.6226828466160033,57.928908070103965,2,16255785.83957707
2,33738,4.000290333425259,67.06187504921532,2,33611080.22524827
3,17819,2.0321984304759355,24.93289172787496,2,17751389.47496875
1,26886,3.739492955597602,61.533403527307954,2,26785799.474436957
1,33662,2.341588472716064,72.85631894170078,1,33535345.038395625
2,39557,3.558374965819794,98.73702968100606,1,39409613.291713655
2,43868,2.3248428668983085,66.78661691171781,1,43700013.89126387
1,31133,3.3690827708731304,73.6396109397249,1,31016672.941854186
2,25334,1.6381611749537672,46.60205396170599,2,25238343.166348916
3,46119,1.2285805921438575,70.46473454560545,2,45942638.18893154
3,48011,2.383334650299635,24.03807576214666,1,47822276.64108075
1,11206,2.0115874229686344,45.77437136698809,2,11166718.943501685
3,22065,4.384232734089786,21.02266613935353,1,21980019.216869365
2,41420,2.362879673409259,36.87515220349745,2,41259120.68957789
3,49977,1.717446739299679,53.281104042551455,2,49783551.37848036
2,40918,3.895131297521266,44.29741131930198,2,40760070.10820061
3,41491,1.2511368093786674,34.19379694004195,2,41329526.027479224
1,39922,2.508449226802332,67.7095245435993,1,39769812.05085384
2,15425,1.3304460971617007,36.793386627559364,1,15367657.296655389
2,36838,4.2473003128039455,36.3890247418463,1,36695344.05151485
2,25315,3.984233455439808,23.22050757638283,2,25217386.001106847
3,35834,1.1643913141049582,66.69812539333495,1,35698092.18341017
2,46567,3.5621087045482307,1.822799688056114,2,46382183.3541004
2,25760,3.102244413318725,80.85924305434979,1,25665954.216079168
1,45985,4.965764595795601,81.96775020891074,1,45810305.32441834
3,36525,4.127054537076363,33.680904332929735,2,36383712.60752311
1,44703,2.4967012434703024,6.435080487967422,1,44525559.079210445
1,35428,3.824429381815278,99.52920075158553,2,35297442.09589479
1,17628,4.056107357534516,14.879576612407513,1,17559906.251617722
2,44026,4.442991948640218,30.08229127203033,2,43854287.81808053
3,17405,1.08791103100125,79.52663217367035,2,17344382.091651395
1,44802,2.2985654996214646,23.458372063753576,2,44626140.65072133
2,24753,2.0894227816141666,51.82642845105625,2,24660248.267806716
1,31773,1.2559707775894564,70.55674436868328,1,31653529.950637955
3,13610,1.8407652910385424,29.12983422309962,1,13559319.282910144
3,46003,3.828263407324031,73.1735187398761,2,45827711.02611694
1,10436,2.514561612193657,59.144289132146284,1,10400900.3219228
2,30318,4.199527929169723,17.790716623589823,1,30199558.010293152
1,45489,1.7500836645111297,47.78297508722836,1,45312452.80838511
1,32866,2.8906064243162852,77.96955777777139,2,32743412.734612938
1,37650,2.89356447373166,58.90183045398215,2,37506370.34642698
1,45700,3.898157671896997,79.12895581338371,2,45526323.65607868
3,31648,3.4645282153719594,54.27774379957458,1,31527893.163047954
2,23376,2.6175793980467947,43.01031851745642,2,23287943.317173492
3,34933,3.8542875134877552,60.94866668731213,1,34800470.92404548
1,37376,1.2613628625774211,51.1242979476687,2,37232476.4069669
1,23419,4.633311737069777,69.54680274241188,1,23333284.01080006
1,44603,3.4045463156160394,40.68748488844909,2,44429803.339509875
2,36233,2.22256147072859,63.49575369636809,2,36095512.508360825
3,24082,2.20985347384583,6.1314205444063985,2,23987480.423006043
3,26365,4.7405819910463105,22.462872623191526,2,26263310.562921155
3,41562,2.9901102119882874,87.3897544279406,1,41405486.689770356
2,27532,4.164841310306763,31.00621725839189,2,27426320.05109618
1,37529,3.386661232827059,97.41457120599037,1,37389468.723080866
3,42282,4.492026547191796,45.479400043912,1,42118610.903455526
1,10636,4.35719581029301,45.10317267105065,2,10599236.752722442
3,18263,2.3481223941322336,82.79297038159106,2,18199440.5529494
1,26227,2.562371178535218,93.37053882641233,2,26132466.16213585
2,14646,3.1344396161345216,37.30794701077696,2,14592360.271851175
1,25531,2.8958494418525866,18.17219760233458,2,25431773.680187672
2,16806,2.4100242973501294,22.591580964411087,2,16742154.461255098
1,27124,1.0926875899024058,94.55425673008143,2,27025805.475059696
1,19734,2.076910788008015,17.268054162288205,2,19657764.803818673
3,46172,4.504276437153262,62.86460450027997,1,45994791.01638686
1,11366,4.150536905537612,49.24651238242812,1,11326403.221035963
3,12030,3.408771496393658,59.0654115874855,1,11988836.68145328
3,34812,4.9536457521558575,20.72847591952712,1,34676075.82153973
3,23234,1.724710855098126,93.68683122179597,2,23151564.895533342
1,33477,2.522880993933213,72.0150994153377,1,33351024.484470744
1,14812,2.8190498849123364,15.533667944427961,1,14755074.843279481
1,41119,4.806884496641963,3.342686697635411,2,40956187.16365433
2,34721,3.3745722182676046,58.5411200247397,2,34589214.80639085
3,17138,4.553691692170837,50.648750132089205,1,17075711.85493319
1,41749,3.5116118568644197,63.848467252010614,2,41589549.356266595
3,31468,4.522499799165074,14.632586711794906,2,31345087.18364507
1,13410,2.3540367791934864,76.4565977946416,1,13364714.68456076
2,23440,3.4307607913914504,81.05665387328852,1,23355296.66429021
3,42949,1.8310746178187256,60.97780973708801,2,42784447.820674025
2,15273,1.7570147251683448,43.84816483340765,2,15217327.228397613
3,13663,3.5252766617118985,93.99784369059809,1,13618813.07033508
1,48721,3.0853951021158537,47.64377725355674,2,48531985.47908863
2,47131,3.963246797609062,98.4008951028736,2,46953637.31159397
3,15853,3.021929188009862,28.032691260734374,2,15793692.119920515
3,33450,3.9380641353062793,81.81501893630083,1,33325500.450231217
1,38269,1.3072909566153346,79.48816147510439,2,38124746.76397187
1,42560,2.410796443355648,30.712160262289345,2,42393848.61956387
3,47457,3.5993750565598366,77.19053176972531,1,47275965.97193432
1,44322,4.29621289076929,98.20370100582333,2,44155794.87777638
3,36109,4.13566996935198,17.749411333211533,2,35967784.57822934
2,22585,3.2803313787348287,92.9783939491282,1,22504889.28247415
1,33236,4.097638265532564,33.581816535046976,2,33107650.874628022
1,12502,4.854770200998443,65.05386594423491,2,12459832.506720554
2,17297,3.073719916322652,74.09151621987911,2,17236426.735211108
1,41844,1.4216561766510032,10.255123947789949,2,41678538.32769775
1,37001,1.9403429358220872,78.49116298540923,1,36861500.360880196
3,24469,1.2419663288018863,61.08332888266147,2,24378301.78851101
3,10339,1.2137998838851622,31.399431707488645,1,10301548.737155654
3,19798,3.0137672710525933,68.90110986303806,2,19726997.90073154
1,40591,4.993706239679315,78.87248129569655,1,40437575.42994073
1,48324,3.8291879256520027,25.15899508630075,2,48134421.69393897
2,16366,3.476886320130644,81.0713794715064,1,16309600.133168768
2,11325,4.815532958870587,53.002618234299234,1,11286131.281108083
2,25033,1.3955433296339033,96.44889058936295,2,24943500.30969179
2,37635,2.0523674740019637,30.53893681162588,1,37488285.701452784
1,33918,3.8736074113289996,43.96646901155291,2,33787932.21586463
1,47389,2.5095961506305455,13.822905928307891,2,47201856.53809242
1,19459,3.0209481641062577,44.807309196441274,2,19386741.45418098
2,47643,4.567978935860614,97.69562523326158,1,47463296.39978499
1,24316,2.3770957140862605,45.57637517689122,2,24224306.659960523
3,28896,1.212440276803286,70.78297940967593,1,28788258.91517695
3,27207,4.916455033916989,45.356938464525186,2,27104254.83300086
1,13397,1.4162176312656856,2.322142981971774,2,13344532.322590262
2,30392,3.1446021320959385,30.32210457115531,1,30274378.00873429
2,38836,4.284818311633953,70.83289946104779,1,38688801.31632661
1,16672,4.767328110295315,19.599886558780025,2,16608595.741310216
2,26693,4.070629122005421,25.82796939273513,2,26590145.97872513
3,29592,2.3424563091294055,33.610006579774485,2,29478205.519978162
3,21849,1.5605186004794946,19.264811712007027,2,21764641.348589264
2,10698,3.3055696559551015,95.18042357102134,2,10665961.766412375
1,38980,1.7906152450622002,68.6192749008074,2,38831878.70747194
3,37341,4.41638747619611,73.65584097975119,1,37200182.71446988
2,32336,4.098798567202419,21.592367769016203,1,32209853.08059064
3,30940,3.3199356375493507,58.703131671923686,1,30823148.904800072
3,23814,1.4283790958399893,72.75511213000622,1,23726812.20049546
3,22593,4.288310761831293,45.44848086824928,2,22508638.328485865
1,19034,2.8215592784097128,80.62313891265403,1,18966696.11659746
2,35766,3.0239425710924177,69.29346145117053,2,35631064.458679356
1,30690,4.0683652087951065,39.07630032895672,1,30572079.51751004
1,12195,3.612870331871098,83.54414847599993,1,12155447.087990742
3,38671,3.2391975122854286,12.145155719162325,1,38518558.61124851
1,34778,3.175845070826417,96.21272634949351,2,34649626.13249415
1,49223,2.1459563245206317,87.65611324116435,1,49035555.5856463
3,19049,2.745744628913655,6.181316321950522,2,18974687.078433953
2,34000,1.9349279500602274,1.74992005978725,1,33864931.53263949
1,19538,3.9917856833800696,58.693221626236934,1,19466639.254301462
3,37720,3.7361472462099155,61.5708776405842,2,37576670.78690607
2,18317,2.2418044165645754,48.81707047830785,1,18249410.141621985
2,28172,4.0624593618793625,22.06190692165699,1,28062551.310409207
1,18066,4.590851153514658,70.22059068109316,2,18002058.869718067
1,35314,1.889589549304484,88.71115696380119,2,35182564.76233779
1,40467,2.3258830710416,43.12656128115652,1,40310150.020927355
2,48145,4.571646038912631,24.892998708731806,1,47956008.61385593
2,22207,3.6511167943233414,27.81354509106274,1,22121932.99969237
2,17669,2.91981186180006,82.60807946445507,2,17607770.38348848
3,40021,2.7353803596373885,19.252525645196798,2,39864104.85201127
1,14154,2.93298695122137,57.57034641318657,2,14104226.322944976
2,45818,4.814468311599732,72.77693833154275,1,45643136.57471366
2,47542,4.260703326137577,58.21113108864514,2,47359013.00454126
3,29040,3.0929531547559415,1.811695467855599,2,28925331.253456905
3,20390,1.644375918998847,96.49550439078176,2,20319211.31930855
2,24245,4.458939678536828,32.68088049833151,1,24152372.750208043
2,36155,2.0953287696721943,94.35313895564663,2,36020893.706635624
3,13707,2.214390080792207,20.86561751660818,2,13655454.432462163
3,27105,3.9153498110945395,88.49439616028256,2,27006846.43509147
3,12108,1.0374550734109418,78.06162677445481,2,12068417.03183699
2,13825,1.0220949697789297,58.16571115543272,2,13776455.443461616
1,21083,1.4624125975193536,24.517977509906412,1,21001712.91138867
3,42474,4.53393466575181,37.711845256736375,2,42309372.596032225
1,38131,2.8936564908447053,50.65451985105907,2,37984621.62732892
3,38070,1.9284689948713623,28.64170164443249,2,37921742.871133775
3,29887,4.373692326001878,34.48932553516235,1,29772076.512555894
1,18917,3.8634316309738166,99.36507907360783,2,18852474.754019387
1,44634,3.424862499437951,92.14300289225632,1,44465526.53241415
3,29684,4.2984134913209395,95.23622857241273,1,29575953.416611116
2,36779,4.3945612208044995,15.899337543101263,1,36634550.22671302
1,45063,2.7253352994025803,34.083882676043075,1,44886913.68185653
2,40517,4.683804592783067,24.656494469649026,1,40358511.544044025
3,18464,2.1655814167103085,50.283796422182945,2,18396361.90522639
3,10906,3.149944823150148,33.563538380858276,2,10867049.846665096
3,19354,4.055733549531771,66.33638757927864,2,19284652.88411937
1,41091,1.5479036143324651,34.824798616624186,2,40931023.70733152
3,12166,2.330652618728218,72.68548755483648,2,12125815.533595918
2,31564,2.3321372044096953,14.913072695392357,2,31440344.485106114
1,15686,1.199015557408193,23.689749657117677,2,15626484.846988175
2,38320,4.704427393079587,33.78191373275457,2,38171515.76693437
3,33702,3.0893161695749938,41.0623142455908,1,33572306.84252661
2,46479,3.4449192185238915,28.41372288913709,2,46297179.21178732
2,49366,3.3852762005870654,5.6657075864615605,1,49170047.65666472
2,47325,1.8291881668087946,27.790642475347205,1,47139221.858709216
1,13106,1.4087606063171618,3.9503396494951257,2,13054858.17284377
3,17257,2.8373195627098506,67.06725118534955,1,17195654.576661687
1,38260,3.7485408332956767,92.10400146181972,1,38117060.71045451
1,35375,1.90659312836193,58.280825651892656,1,35239978.939671874
2,30514,2.265585828350002,63.49358124529047,1,30399092.884282213
3,45689,4.761713994790281,21.11933084348531,2,45509882.95590367
1,14520,3.7855697001108117,73.02580932858788,2,14470418.704993874
3,17473,3.5630382314774454,63.518072186073184,1,17410530.0021887
2,40107,4.761243594684723,93.73487052505052,2,39957370.448719814
1,26533,2.08024928925702,4.476323985755075,1,26427989.06480618
1,30715,2.7474871737126465,30.414131446306804,2,30596242.586477213
1,15038,2.818176396213449,69.4183721839791,1,14985559.200149907
2,21656,4.584771087519034,33.85816974506349,2,21574163.83721588
2,38215,4.420575553334844,68.40754827314036,2,38070361.42964925
3,19447,1.7283964538080454,66.42465595450948,2,19376987.157134444
1,10735,4.563346196161408,69.06426227237056,1,10699962.661232738
2,36579,3.3638805067554602,43.53759130603579,1,36437980.06359648
1,48687,2.9735667723544106,88.55247156590455,1,48501896.81083699
2,41335,2.1269631314006685,5.055826611702104,2,41171248.08786825
3,16395,3.8170896500114746,51.79501371572888,2,16336003.723026074
1,45421,4.016940616801868,90.67355795914257,1,45249308.5580761
2,38349,1.4359264851436784,57.11145827204813,2,38202307.81627027
1,15240,1.2856636897656712,56.752129396234956,2,15185586.349219292
3,32687,2.283955125624308,1.6952907127141903,2,32557626.443237603
2,11769,1.0638858261937565,43.295582477801275,2,11727197.863405185
3,25463,2.8244909269436045,28.72350403614152,1,25364994.534224115
1,35138,4.272404792686929,62.35838850178138,1,35004642.251473226
3,32285,1.2324828921507582,50.366254729084844,2,32161964.848248888
2,38084,1.6462195947749119,61.10548205955319,1,37938493.55675328
2,10323,4.263830956580438,26.53411257436761,2,10285721.709281793
2,23536,1.1504394601598134,66.5454611943303,1,23449165.10324925
1,16056,3.381438992972103,50.56844467293715,2,15997976.43153638
1,21789,2.3486370059552018,25.99326051899374,1,21705151.64886267
1,49327,4.12527393458795,72.33838469541044,1,49137865.12408104
1,21274,1.2212968105983886,35.32689101679725,2,21193299.457687058
3,23441,4.8506088784521335,25.48980933280731,1,23351022.56008748
2,33495,2.289166964919409,18.845987869443988,2,33364008.19049238
1,40830,1.1711859347212292,42.629487866618994,1,40671498.202958174
3,40127,2.1446755790903165,42.89623728812709,2,39971968.431554094
2,17653,3.2327812663573394,74.23756384738778,2,17591038.017949365
3,27932,4.575234900278302,72.02087427391652,2,27828976.867964428
1,11045,3.4940656671469763,48.678496353716874,2,11006846.0781721
1,25605,4.585103364347769,60.03526928533776,2,25509883.590365898
2,49172,1.2026848667283376,55.33377494297434,2,48981807.726526976
1,49208,2.8004192792253355,85.98394419989077,2,49020834.44892629
3,16009,1.8386506957168502,70.39648351896354,1,15952849.67294234
2,43436,1.691104198062647,68.06494453677224,2,43270088.337999426
3,15686,1.837072900211174,5.810116918727786,1,15624682.8311689
3,49922,4.81300920555335,8.941614417016389,2,49724739.85263842
1,45738,4.144366806207547,43.876657691001135,2,45560678.43345391
3,30369,1.4566090758204946,69.93971583957979,2,30255615.330763817
1,23245,1.0919355335552012,76.07082527659614,1,23160172.03414702
1,13788,3.881714072408782,1.8802737051618839,2,13734244.65019993
3,43724,4.933695675604833,68.46900765552842,1,43557199.28120338
2,21481,3.278702184704087,89.69645814996062,2,21405277.877099007
3,39238,1.5165430103688675,7.573633221919177,2,39082910.51391354
3,18475,2.857556327735678,25.54836850012932,2,18404934.31917262
3,12649,4.389393230622842,26.998881892078025,1,12602281.50930919
3,32644,2.602115563081151,10.327261796220284,2,32515703.00120282
1,19873,2.205650492673454,28.402425092148906,1,19797037.977073263
3,40848,1.0524738485031806,67.21773694217485,1,40692073.59529452
3,41125,3.9607345538422707,84.35589824838266,2,40970358.48531684
1,30476,1.5000516779329187,53.81468846037055,2,30360376.47556417
1,35103,2.1806224523393998,9.954230411370176,1,34964269.90395994
3,33635,1.2853712384367704,6.902903085101857,1,33501924.388569504
2,40199,2.8603778966478575,32.31338977078539,2,40042613.18810364
